imdb_id,Biography,Comedy,Crime,Drama,Romance,Mystery_Thriller_Horror,Sci-Fi_Fantasy,Family_Animation,Action_Adventure,History_War,Others
tt0202677,0,0,1,1,0,1,0,0,1,0,0
tt0203009,0,0,0,1,1,0,0,0,0,0,1
tt0203019,1,0,0,1,0,0,0,0,0,0,0
tt0203230,0,0,0,1,0,0,0,0,0,0,0
tt0203289,0,1,0,1,1,0,0,0,0,0,0
tt0203408,0,0,0,0,0,1,1,0,1,0,0
tt0204175,0,1,0,1,1,0,0,0,0,0,0
tt0204313,0,0,0,0,0,1,0,0,0,0,0
tt0204626,0,0,1,0,0,1,0,0,0,0,0
tt0204946,0,1,0,0,0,0,0,0,0,0,1
tt0205000,0,1,0,0,1,0,0,0,0,0,0
tt0206113,0,0,0,1,0,0,0,0,0,0,1
tt0206275,0,0,0,1,1,0,0,0,0,0,1
tt0206314,0,0,0,0,0,1,0,0,0,0,0
tt0206420,0,1,0,0,1,0,1,0,0,0,0
tt0206634,0,0,0,1,0,1,1,0,0,0,0
tt0207201,0,1,0,0,1,0,1,0,0,0,0
tt0208003,0,1,1,0,0,0,0,0,1,0,0
tt0208874,0,0,0,1,0,1,0,0,0,0,0
tt0208988,0,0,1,1,0,1,0,0,1,0,0
tt0209144,0,0,0,0,0,1,0,0,0,0,0
tt0209163,0,0,0,0,0,1,1,0,1,0,0
tt0209958,0,0,0,0,0,1,1,0,0,0,0
tt0210299,0,0,0,1,0,0,0,0,0,0,1
tt0210616,0,0,0,1,1,0,0,0,0,0,1
tt0210945,1,0,0,1,0,0,0,0,0,0,1
tt0211181,0,1,0,0,0,0,0,1,1,0,0
tt0211443,0,0,0,0,0,1,1,0,1,0,0
tt0211465,0,0,1,1,0,1,0,0,0,0,0
tt0211933,0,0,1,0,0,1,0,0,0,0,0
tt0212338,0,1,0,0,0,0,0,0,0,0,0
tt0212346,0,1,1,0,1,0,0,0,1,0,0
tt0212720,0,0,0,1,0,0,1,0,1,0,0
tt0212974,0,0,0,1,0,0,0,0,0,0,1
tt0213149,0,0,0,1,1,0,0,0,1,1,0
tt0213790,0,1,0,0,0,0,0,0,0,0,0
tt0215129,0,1,0,0,0,0,0,0,0,0,0
tt0215545,0,1,0,1,0,0,0,0,0,0,1
tt0215750,0,0,0,1,0,0,0,0,0,1,0
tt0216216,0,0,0,0,0,1,1,0,1,0,0
tt0217505,0,0,1,1,0,0,0,0,0,0,0
tt0217630,0,1,0,0,1,0,0,0,0,0,0
tt0217756,0,1,0,0,0,0,0,0,0,0,1
tt0217869,0,0,0,1,0,1,1,0,0,0,0
tt0217894,0,1,0,0,0,0,0,0,0,0,0
tt0218043,1,0,0,0,0,0,0,0,0,0,1
tt0218182,0,1,0,0,0,0,0,0,0,0,0
tt0218619,0,0,0,1,0,1,0,0,0,0,0
tt0218817,0,0,1,1,0,1,0,0,1,0,0
tt0218839,0,1,0,0,0,0,0,0,0,0,0
tt0218967,0,1,0,1,1,0,1,0,0,0,0
tt0219653,0,0,0,0,0,1,1,0,1,0,0
tt0219854,0,1,0,0,0,0,1,1,0,0,0
tt0219965,0,1,1,1,1,0,0,0,0,0,0
tt0220099,0,1,0,1,0,0,0,1,0,0,1
tt0220506,0,1,0,0,0,1,0,0,0,0,0
tt0221027,1,0,1,1,0,0,0,0,0,0,0
tt0221218,0,0,1,1,0,1,0,0,0,0,0
tt0222850,0,1,0,1,1,0,0,0,0,0,1
tt0222851,0,0,1,1,0,1,0,0,0,0,0
tt0223897,0,0,0,1,0,0,0,0,0,0,0
tt0225071,0,0,0,1,1,0,0,0,0,0,0
tt0227005,0,1,1,1,0,1,0,0,0,0,0
tt0227445,0,0,1,1,0,1,0,0,0,0,0
tt0227538,0,1,0,0,0,0,1,1,1,0,0
tt0228277,0,0,0,1,0,0,0,0,0,0,0
tt0228333,0,0,0,0,0,1,1,0,1,0,0
tt0228750,0,0,0,1,0,1,0,0,1,0,0
tt0229260,0,0,0,0,0,1,1,0,1,0,0
tt0229340,0,0,1,1,1,0,0,0,0,0,0
tt0230011,0,0,0,0,0,0,1,1,1,0,0
tt0230030,0,1,0,0,1,0,1,0,0,0,0
tt0230600,0,0,0,0,0,1,1,0,0,0,0
tt0230838,0,0,0,1,1,0,0,0,0,0,0
tt0231448,0,0,1,1,0,0,0,0,1,0,0
tt0231775,0,1,0,0,0,0,1,0,0,0,0
tt0232500,0,0,1,0,0,1,0,0,1,0,0
tt0233142,0,1,1,0,0,1,0,0,1,0,0
tt0233469,0,0,0,1,0,1,0,0,1,0,0
tt0233699,0,1,0,1,0,0,0,0,0,0,0
tt0234215,0,0,0,0,0,0,1,0,1,0,0
tt0234354,0,1,1,1,0,1,0,0,0,0,0
tt0234829,0,1,0,1,1,0,0,0,0,0,1
tt0235737,0,0,1,1,0,1,0,0,0,0,0
tt0236388,0,1,0,0,0,0,0,0,0,0,1
tt0236493,0,1,1,0,1,0,0,0,1,0,0
tt0236784,0,0,0,1,0,1,0,0,0,0,0
tt0237572,0,0,1,1,0,1,0,0,0,0,0
tt0238380,0,0,0,1,0,1,1,0,1,0,0
tt0238546,0,0,0,1,0,1,1,0,0,0,0
tt0238924,0,1,0,1,0,0,0,0,0,0,0
tt0238948,0,1,1,0,0,1,0,0,1,0,0
tt0239395,0,1,0,0,0,0,1,1,1,0,0
tt0239948,0,1,1,0,1,0,0,0,0,0,0
tt0239949,0,1,0,0,1,0,0,0,0,0,0
tt0240462,0,1,0,0,0,0,1,1,0,0,0
tt0240468,0,1,0,0,0,0,0,0,1,0,0
tt0240515,0,1,0,0,0,0,0,0,0,0,0
tt0240772,0,0,1,0,0,1,0,0,0,0,0
tt0240890,0,1,0,0,1,0,0,0,0,0,0
tt0241025,0,0,0,1,0,0,0,0,0,0,0
tt0241760,0,1,0,0,0,0,0,0,0,0,0
tt0242193,1,0,1,1,0,0,0,0,0,0,0
tt0242423,0,1,0,0,0,1,0,0,0,0,0
tt0242445,0,1,1,1,0,1,0,0,1,0,0
tt0242508,0,1,1,1,1,1,0,0,0,0,0
tt0242587,0,0,1,1,0,0,0,0,0,0,0
tt0242998,0,0,0,0,0,1,0,0,0,0,0
tt0243415,0,0,1,1,0,0,0,0,1,0,0
tt0243585,0,1,0,0,0,0,1,1,1,0,0
tt0243736,0,1,0,0,1,0,0,0,0,0,0
tt0244000,0,0,0,0,0,0,0,0,1,0,1
tt0244094,0,1,0,0,1,0,0,0,0,0,0
tt0244244,0,0,1,0,0,1,0,0,1,0,0
tt0244970,0,1,0,0,1,0,0,0,0,0,0
tt0245120,0,0,0,0,0,1,0,0,0,0,0
tt0245280,0,0,0,0,0,0,0,0,0,0,1
tt0245562,0,0,0,1,0,0,0,0,1,1,0
tt0245674,0,0,0,0,0,1,0,0,0,0,0
tt0245686,0,1,0,1,0,0,0,0,1,0,0
tt0245803,0,1,0,0,0,0,1,0,1,0,0
tt0246464,0,1,1,0,0,1,0,0,0,0,0
tt0246578,0,0,0,1,0,1,1,0,0,0,0
tt0246894,0,0,0,0,0,0,1,0,1,0,1
tt0246989,0,1,0,0,0,0,0,0,0,0,0
tt0247199,0,0,0,1,0,0,0,0,0,0,0
tt0247425,0,0,1,1,0,0,0,0,0,0,0
tt0247444,0,1,0,1,1,0,0,0,0,0,1
tt0247638,0,1,0,0,1,0,0,1,0,0,0
tt0247745,0,1,1,0,0,1,0,0,0,0,0
tt0248667,1,0,0,1,0,0,0,0,0,0,1
tt0248845,0,1,0,1,0,0,0,0,0,0,1
tt0249478,0,0,1,0,0,1,0,0,0,0,0
tt0249516,0,1,0,0,0,0,1,1,1,0,0
tt0250224,0,0,0,1,1,0,0,0,0,0,0
tt0250274,0,1,0,1,0,0,0,0,0,0,0
tt0250310,0,1,1,0,0,0,0,0,0,0,0
tt0250371,1,0,0,1,0,0,0,0,1,0,0
tt0250494,0,1,0,0,1,0,0,0,0,0,0
tt0250720,0,1,1,0,0,0,0,1,1,0,0
tt0250797,0,0,0,1,0,1,0,0,0,0,0
tt0251114,0,0,0,1,0,0,0,0,0,1,0
tt0251127,0,1,0,0,1,0,0,0,0,0,0
tt0251160,0,0,1,1,0,1,0,0,0,0,0
tt0251736,0,0,0,0,0,1,0,0,0,0,0
tt0252076,0,1,0,1,1,0,0,0,0,0,0
tt0252501,0,0,0,1,0,1,0,0,0,0,0
tt0252866,0,1,0,0,0,0,0,0,0,0,0
tt0253556,0,0,0,0,0,1,1,0,1,0,0
tt0253754,0,0,0,0,0,1,1,0,1,0,0
tt0253798,0,1,0,0,0,0,0,0,0,0,1
tt0253867,0,1,0,0,1,0,0,0,0,0,0
tt0255798,0,1,0,0,0,0,1,0,0,0,0
tt0255819,0,0,1,1,1,1,0,0,0,0,0
tt0256380,0,1,0,1,1,0,1,0,0,0,0
tt0256415,0,1,0,0,1,0,0,0,0,0,0
tt0256524,0,1,1,0,1,1,0,0,0,0,0
tt0257044,0,0,1,1,0,1,0,0,0,0,0
tt0257076,0,0,1,0,0,1,0,0,1,0,0
tt0257106,0,1,0,0,0,0,0,0,0,0,0
tt0257360,0,1,0,1,0,0,0,0,0,0,0
tt0257516,0,1,0,0,0,1,0,0,0,0,0
tt0257568,0,1,1,0,0,0,0,0,1,0,0
tt0257756,0,0,1,1,0,1,0,0,0,0,0
tt0258000,0,0,1,1,0,1,0,0,0,0,0
tt0258038,0,1,0,0,0,0,0,0,1,0,1
tt0258273,0,1,0,1,1,0,0,0,0,0,0
tt0258463,0,0,0,0,0,1,0,0,1,0,0
tt0258470,0,1,0,0,1,0,1,0,1,0,0
tt0259288,0,0,0,1,1,1,1,0,0,0,0
tt0259324,0,0,0,0,0,1,1,0,1,0,0
tt0259446,0,1,0,0,1,0,0,1,0,0,0
tt0259711,0,0,0,0,1,1,1,0,0,0,0
tt0259974,0,0,0,0,0,0,1,1,1,0,0
tt0260866,0,0,1,1,0,1,0,0,0,0,0
tt0261392,0,1,0,0,0,0,0,0,0,0,0
tt0261983,0,0,0,0,0,1,0,0,0,0,0
tt0262432,0,0,0,1,0,0,0,0,0,0,0
tt0263728,0,0,0,0,0,1,1,0,1,0,0
tt0264464,1,0,1,1,0,0,0,0,0,0,0
tt0264472,0,0,0,1,0,1,0,0,0,0,0
tt0264616,0,0,1,1,0,1,0,0,0,0,0
tt0264761,0,1,0,1,1,0,0,0,0,0,0
tt0264796,0,0,0,1,0,0,0,0,0,0,0
tt0264935,0,0,1,0,0,1,0,0,0,0,0
tt0265029,0,1,0,0,1,0,0,0,0,0,0
tt0265086,0,0,0,1,0,0,0,0,0,1,0
tt0265087,0,1,0,0,0,0,1,0,1,0,0
tt0265208,0,1,0,1,1,0,0,0,0,0,0
tt0265298,0,1,0,0,0,0,0,1,1,0,0
tt0265349,0,0,0,1,0,1,0,0,0,0,0
tt0265459,0,0,0,1,0,1,0,0,0,0,0
tt0265632,0,1,0,0,0,1,1,1,0,0,0
tt0265662,0,0,0,1,0,0,0,1,0,0,1
tt0265666,0,1,0,1,0,0,0,0,0,0,0
tt0265808,0,1,1,0,0,0,0,0,0,0,0
tt0266465,0,0,1,1,0,1,0,0,1,0,0
tt0266489,0,1,0,0,0,0,0,0,0,0,0
tt0266543,0,1,0,0,0,0,0,1,1,0,0
tt0266697,0,0,0,0,0,0,0,0,1,0,0
tt0266747,0,1,0,0,0,0,0,0,0,0,1
tt0266915,0,1,1,0,0,1,0,0,1,0,0
tt0266971,0,0,0,1,0,0,0,0,0,0,1
tt0267248,0,0,0,1,1,1,0,0,0,0,1
tt0267804,0,0,0,0,0,1,1,0,1,0,0
tt0267913,0,1,0,0,0,1,0,0,1,0,0
tt0268126,0,1,0,1,0,0,0,0,0,0,0
tt0268200,0,0,1,1,0,1,0,0,0,0,0
tt0268380,0,1,0,0,0,0,0,1,1,0,0
tt0268397,0,1,0,0,0,0,1,1,1,0,0
tt0268690,0,0,0,1,0,0,0,0,0,0,0
tt0268695,0,0,0,0,0,0,1,0,1,0,0
tt0268978,1,0,0,1,0,0,0,0,0,0,0
tt0268995,0,0,0,1,1,0,0,0,0,0,0
tt0269095,0,0,1,1,0,1,0,0,0,0,0
tt0269341,0,1,0,0,1,0,0,0,0,0,0
tt0269347,0,0,1,1,0,1,0,0,1,0,0
tt0270259,0,0,0,1,0,1,0,0,0,0,0
tt0270288,1,1,1,1,1,1,0,0,0,0,0
tt0270980,0,1,0,0,1,0,0,0,0,0,0
tt0271020,0,1,0,1,0,0,0,0,0,0,0
tt0271219,0,1,0,1,1,0,0,0,0,0,0
tt0271259,0,1,1,0,0,0,0,0,0,0,0
tt0271367,0,1,0,0,0,1,0,0,1,0,0
tt0272020,0,0,0,1,0,1,0,0,1,0,0
tt0272152,0,0,0,1,0,1,1,0,0,0,0
tt0272207,0,0,1,1,0,1,0,0,0,0,0
tt0272338,0,1,0,1,1,1,0,0,0,0,0
tt0273517,0,0,0,0,0,1,0,0,0,0,0
tt0273799,0,1,1,0,0,0,0,1,0,0,0
tt0273982,0,0,0,1,0,1,0,0,0,0,0
tt0274558,0,0,0,1,1,0,0,0,0,0,0
tt0274711,0,0,1,1,0,1,0,0,0,0,0
tt0274812,0,1,0,1,1,0,0,0,0,0,0
tt0275022,0,1,0,1,0,0,0,0,0,0,0
tt0275309,0,0,0,0,0,0,0,0,0,0,1
tt0275847,0,1,0,1,0,0,1,1,1,0,0
tt0276033,0,1,0,0,0,0,0,1,0,0,1
tt0277027,0,0,0,1,0,0,0,0,0,0,0
tt0277296,0,0,0,0,0,1,1,0,1,0,0
tt0277371,0,1,0,0,0,0,0,0,0,0,0
tt0277434,0,0,0,1,0,0,0,0,1,1,0
tt0278295,0,1,1,0,0,1,0,0,1,0,0
tt0278435,0,0,1,1,0,1,0,0,0,0,0
tt0278488,0,1,0,0,0,0,1,0,0,0,0
tt0278504,0,0,0,1,0,1,0,0,0,0,0
tt0278823,0,1,0,0,1,0,0,0,0,0,0
tt0279111,0,0,0,1,0,0,0,0,0,1,0
tt0279113,0,0,0,1,1,0,0,0,0,0,0
tt0279286,0,1,0,0,1,0,0,1,0,0,0
tt0279331,0,0,1,1,1,1,0,0,0,0,0
tt0279493,0,1,0,0,0,0,0,0,1,0,0
tt0279778,0,0,0,1,0,0,0,0,0,0,0
tt0279781,0,1,0,0,0,0,0,0,0,0,0
tt0279889,0,1,0,1,0,0,0,0,0,0,0
tt0280030,0,0,0,0,0,0,1,1,1,0,0
tt0280460,0,1,0,1,0,0,0,0,0,0,0
tt0280477,0,0,1,1,1,0,0,0,0,0,0
tt0280486,0,1,0,0,0,1,0,0,1,0,0
tt0280590,0,1,0,0,1,0,0,0,0,0,0
tt0280760,0,1,0,1,0,0,0,0,0,0,0
tt0281322,0,0,1,1,0,0,0,0,1,0,1
tt0281358,0,0,0,1,1,0,0,0,0,0,0
tt0281686,0,1,0,0,0,1,1,0,0,0,0
tt0282120,0,1,0,0,0,0,1,1,1,0,0
tt0282209,0,0,0,0,0,1,0,0,0,0,0
tt0282687,0,1,0,0,1,0,0,0,0,0,0
tt0283003,0,1,1,1,0,0,0,0,0,0,0
tt0283026,0,0,0,1,0,1,0,0,0,0,0
tt0283084,0,0,0,1,1,0,1,1,0,0,0
tt0283139,0,0,0,1,0,0,0,0,0,0,0
tt0283323,0,1,0,0,0,0,0,0,0,0,1
tt0283426,0,0,0,0,0,0,0,1,1,0,1
tt0283465,0,1,0,0,1,0,0,1,0,0,1
tt0283503,0,0,1,1,0,0,0,0,0,0,0
tt0283530,0,0,0,1,0,0,0,0,0,0,0
tt0283632,0,0,0,0,0,1,0,0,0,0,0
tt0284978,0,0,0,0,1,1,1,0,0,0,0
tt0285462,0,1,0,0,0,0,0,0,0,0,0
tt0285531,0,0,0,1,0,1,1,0,0,0,0
tt0285742,0,0,0,1,1,0,0,0,0,0,0
tt0285823,0,0,1,0,0,1,0,0,1,0,0
tt0286106,0,0,0,1,0,1,1,0,0,0,0
tt0286162,0,0,0,1,0,0,0,0,0,0,0
tt0286179,0,0,0,1,1,0,0,0,0,0,0
tt0286716,0,0,0,0,0,0,1,0,1,0,0
tt0286788,0,1,0,1,1,0,0,1,0,0,0
tt0287717,0,1,0,0,0,0,1,1,1,0,0
tt0288477,0,0,0,0,0,1,0,0,0,0,0
tt0289848,0,1,1,0,0,0,0,0,0,0,0
tt0289879,0,0,0,0,0,1,1,0,0,0,0
tt0289992,0,0,1,1,0,1,0,0,0,0,0
tt0290002,0,1,0,0,1,0,0,0,0,0,0
tt0290095,0,1,0,0,0,0,1,0,1,0,0
tt0290145,0,0,0,1,0,0,0,0,0,0,0
tt0290212,0,1,0,0,1,0,0,0,0,0,0
tt0290332,0,1,0,0,0,0,0,0,0,0,0
tt0292644,0,1,0,1,1,0,0,0,0,0,0
tt0293564,0,1,1,0,0,1,0,0,1,0,0
tt0293815,0,1,0,1,0,0,0,0,0,0,0
tt0294357,0,0,0,1,1,0,0,0,1,1,0
tt0294870,0,0,0,1,1,0,0,0,0,0,1
tt0295178,0,1,1,0,0,0,0,0,1,0,0
tt0295289,0,1,0,0,1,0,0,0,0,0,0
tt0295427,0,1,0,0,0,0,0,1,0,0,0
tt0295700,0,0,0,0,0,1,0,0,0,0,0
tt0295701,0,0,0,0,0,1,0,0,1,0,0
tt0295725,0,0,0,1,0,0,1,0,0,0,0
tt0296166,0,1,0,1,0,0,0,0,0,0,0
tt0296572,0,0,0,0,0,1,1,0,1,0,0
tt0297037,0,1,0,1,1,0,0,0,0,0,1
tt0297181,0,1,0,0,0,1,0,0,1,0,0
tt0297284,0,0,1,0,0,1,0,0,0,0,0
tt0297884,0,0,0,1,1,0,0,0,0,0,0
tt0298050,0,0,0,1,0,0,0,1,0,0,0
tt0298148,0,1,0,0,1,0,1,1,1,0,0
tt0298203,0,0,0,1,0,0,0,0,0,0,1
tt0298388,0,1,0,1,0,0,0,1,1,0,1
tt0298744,1,0,1,1,0,0,0,0,0,0,0
tt0298814,0,0,0,0,0,1,1,0,1,0,0
tt0299172,0,1,0,0,0,0,0,1,0,0,1
tt0299458,0,0,0,1,1,0,0,0,0,0,0
tt0299658,0,1,1,0,0,0,0,0,0,0,1
tt0299930,0,1,1,0,1,0,0,0,0,0,0
tt0300051,0,1,0,1,1,0,0,0,0,0,0
tt0300471,0,1,0,0,0,0,0,0,1,0,0
tt0300532,0,0,0,1,1,0,0,0,0,0,1
tt0300556,0,0,0,0,0,0,1,0,1,0,0
tt0301470,0,0,0,0,0,1,0,0,0,0,0
tt0302674,0,0,0,1,0,1,0,0,1,0,0
tt0302886,0,1,0,0,0,0,0,0,0,0,0
tt0303313,0,0,0,1,0,0,0,0,0,0,1
tt0303361,0,0,0,1,0,1,0,0,0,0,0
tt0303714,0,1,0,1,0,0,0,0,0,0,0
tt0303933,0,1,0,1,1,0,0,0,0,0,1
tt0304415,0,0,0,1,0,0,0,0,0,0,0
tt0304669,0,1,0,0,0,0,1,1,0,0,0
tt0304692,0,0,0,1,0,0,0,0,0,0,1
tt0304711,0,0,0,0,0,1,0,0,1,0,0
tt0305206,1,1,0,1,0,0,0,0,0,0,0
tt0305357,0,1,1,0,0,0,0,0,1,0,0
tt0305669,0,1,0,0,0,0,0,0,0,0,0
tt0305711,0,1,0,0,1,0,0,0,0,0,0
tt0306047,0,1,0,0,0,0,0,0,0,0,0
tt0306069,0,1,0,1,1,0,0,0,0,0,0
tt0306685,0,0,1,1,0,1,0,0,1,0,0
tt0306841,0,1,0,0,1,0,0,1,1,0,1
tt0306892,0,1,0,0,1,0,1,0,1,0,0
tt0307109,0,1,0,0,0,1,1,0,0,0,0
tt0307453,0,1,0,0,0,0,0,1,1,0,0
tt0307901,0,0,0,1,0,0,0,0,0,0,0
tt0307987,0,1,1,1,0,0,0,0,0,0,0
tt0308055,0,0,0,1,0,0,0,0,0,1,0
tt0308208,0,0,1,0,0,1,1,0,1,0,0
tt0308353,0,1,0,0,0,0,1,1,1,0,0
tt0308411,0,0,0,1,0,0,0,0,0,0,0
tt0308506,0,1,0,0,0,0,1,1,0,0,1
tt0308644,1,0,0,1,0,0,0,1,0,0,0
tt0309377,0,0,1,1,0,1,0,0,1,0,0
tt0309593,0,0,0,0,0,1,0,0,0,0,0
tt0309698,0,0,0,0,0,1,0,0,0,0,0
tt0310281,0,1,0,0,0,0,0,0,0,0,1
tt0310910,0,0,1,0,0,1,0,0,0,0,0
tt0311113,0,0,0,1,0,0,0,0,1,1,0
tt0311289,0,1,0,1,0,1,0,1,1,0,0
tt0311429,0,0,0,0,0,0,1,0,1,0,0
tt0311648,0,1,0,1,0,0,0,0,0,0,0
tt0312329,1,0,0,1,1,0,0,0,0,0,1
tt0312528,0,1,0,0,0,0,1,1,1,0,0
tt0313443,0,0,1,1,1,1,0,0,0,0,0
tt0313737,0,1,0,0,1,0,0,0,0,0,0
tt0313792,0,1,0,0,1,0,0,0,0,0,0
tt0313911,0,1,1,0,1,1,0,1,1,0,0
tt0314166,0,1,0,0,0,0,0,1,1,0,0
tt0314353,0,0,0,1,0,1,0,0,1,1,0
tt0314676,0,1,1,0,0,1,0,0,0,0,1
tt0315327,0,1,0,1,0,0,0,0,0,0,0
tt0315733,0,0,0,1,0,0,0,0,0,0,0
tt0315824,0,1,1,0,0,0,0,0,0,0,0
tt0315983,0,0,0,1,0,0,0,0,0,0,0
tt0316356,0,0,0,1,1,0,0,0,0,0,1
tt0316465,1,0,0,1,0,0,0,0,0,0,1
tt0316654,0,0,0,0,1,0,1,0,1,0,0
tt0317132,0,1,0,1,0,0,0,1,0,0,0
tt0317219,0,1,0,0,0,0,0,1,1,0,1
tt0317303,0,1,0,0,0,0,0,1,0,0,0
tt0317640,0,1,0,0,0,0,0,0,0,0,0
tt0317648,0,0,0,0,0,0,0,0,1,0,1
tt0317705,0,0,0,0,0,0,0,1,1,0,0
tt0317740,0,0,1,0,0,1,0,0,1,0,0
tt0317919,0,0,0,0,0,1,0,0,1,0,0
tt0318283,0,1,0,0,1,0,0,0,0,0,0
tt0318374,0,0,1,1,1,0,1,0,0,0,0
tt0318761,0,1,0,1,0,0,0,0,0,0,0
tt0318974,0,0,0,1,0,0,0,0,0,1,1
tt0319061,0,0,0,1,0,0,1,0,1,0,0
tt0319262,0,0,0,0,0,1,1,0,1,0,0
tt0319343,0,1,0,0,1,0,1,1,0,0,0
tt0319524,0,1,0,1,1,0,0,0,0,0,0
tt0319829,0,1,0,1,0,0,0,0,0,0,1
tt0320244,1,0,1,1,0,1,0,0,0,0,0
tt0320661,0,0,0,1,0,0,0,0,1,1,0
tt0322259,0,0,1,0,0,1,0,0,1,0,0
tt0322330,0,1,0,0,1,0,1,1,0,0,1
tt0322589,0,0,0,1,1,0,0,0,0,0,1
tt0322659,0,0,0,1,0,0,1,0,0,0,0
tt0322700,0,0,0,1,0,1,0,0,0,0,0
tt0322802,0,1,0,0,0,0,0,0,0,0,1
tt0323120,0,0,0,1,1,0,0,0,0,0,0
tt0323572,0,1,0,0,1,0,0,0,0,0,0
tt0323939,0,0,1,0,0,1,0,0,0,0,0
tt0323944,0,0,0,1,0,0,0,0,0,1,0
tt0324127,0,0,1,1,0,1,0,0,0,0,0
tt0324554,0,0,0,1,1,1,0,0,0,0,0
tt0325258,0,1,0,0,0,0,0,0,0,0,0
tt0325537,0,1,0,0,0,0,0,0,0,0,0
tt0325703,0,0,0,0,0,0,1,0,1,0,0
tt0325710,0,0,0,1,0,0,0,0,1,1,0
tt0325980,0,0,0,0,0,0,1,0,1,0,0
tt0326806,0,0,1,1,0,1,0,0,0,0,0
tt0326856,0,1,0,0,0,0,0,0,0,0,0
tt0326900,0,1,0,1,0,0,1,1,0,0,0
tt0326905,0,0,0,1,0,0,0,0,1,1,0
tt0327036,1,1,0,0,0,0,0,0,0,0,1
tt0327056,0,0,1,1,0,1,0,0,0,0,0
tt0327084,0,1,0,0,0,0,0,1,1,0,0
tt0327137,0,1,0,1,0,0,0,1,0,0,0
tt0327162,0,1,0,0,0,1,1,0,0,0,0
tt0327247,0,1,1,0,0,1,0,0,0,0,0
tt0327437,0,1,0,0,0,0,0,0,1,0,0
tt0327554,0,0,1,0,1,1,1,0,1,0,0
tt0327597,0,0,0,0,0,0,1,1,0,0,0
tt0327679,0,1,0,0,1,0,1,1,0,0,0
tt0327753,0,1,0,1,0,0,0,0,0,0,0
tt0327850,0,1,0,0,0,1,0,0,1,0,0
tt0328099,0,1,1,0,0,0,0,0,0,0,0
tt0328107,0,0,1,1,0,1,0,0,1,0,0
tt0328538,0,0,0,1,0,0,0,0,0,0,0
tt0328589,0,1,0,1,1,0,0,0,0,0,0
tt0328828,0,1,0,0,1,0,0,0,0,0,0
tt0329028,0,1,0,0,0,0,0,0,0,0,0
tt0329101,0,0,0,0,0,1,0,0,1,0,0
tt0329575,0,0,0,1,0,0,0,0,0,1,1
tt0329691,0,1,1,0,0,0,0,0,1,0,0
tt0329717,0,1,1,0,0,1,0,0,1,0,0
tt0329774,0,0,1,0,0,1,0,0,1,0,0
tt0330099,0,0,0,1,0,0,0,0,0,0,0
tt0330793,0,0,1,1,0,1,0,0,1,0,0
tt0331225,0,0,0,0,0,0,0,0,0,0,1
tt0331632,0,1,0,0,0,1,1,1,1,0,0
tt0331811,0,1,1,1,0,0,0,0,0,0,0
tt0331933,0,1,0,0,0,0,0,0,1,0,0
tt0331953,0,1,0,0,0,1,0,0,0,0,0
tt0332047,0,1,0,1,1,0,0,0,0,0,1
tt0332280,0,0,0,1,1,0,0,0,0,0,0
tt0332375,0,1,0,1,0,0,0,0,0,0,0
tt0332379,0,1,0,0,0,0,0,0,0,0,1
tt0332452,0,0,0,0,0,0,0,0,1,0,0
tt0332712,0,1,0,0,0,0,0,0,0,0,0
tt0333766,0,1,0,1,1,0,0,0,0,0,0
tt0333780,0,1,0,0,0,0,0,0,0,0,0
tt0335121,0,0,0,1,0,1,1,0,0,0,0
tt0335245,0,1,1,0,0,1,0,0,0,0,0
tt0335266,0,0,0,1,0,0,0,0,0,0,0
tt0335345,0,0,0,1,0,0,0,0,0,0,0
tt0335438,0,1,1,0,0,0,0,0,0,0,0
tt0335559,0,1,0,0,1,0,0,0,0,0,0
tt0335563,0,0,1,1,0,1,0,0,0,0,0
tt0337563,0,1,0,0,1,0,1,0,0,0,0
tt0337579,0,1,0,1,0,0,0,0,0,0,0
tt0337697,0,1,0,0,1,0,0,1,0,0,0
tt0337711,0,1,0,0,0,0,1,1,1,0,1
tt0337741,0,1,0,1,1,0,0,0,0,0,0
tt0337876,0,0,0,1,1,1,0,0,0,0,0
tt0337917,0,1,1,0,0,0,0,0,0,0,0
tt0337921,0,0,1,0,0,1,0,0,1,0,0
tt0337978,0,0,0,0,0,1,0,0,1,0,0
tt0337996,0,1,0,0,0,0,0,0,0,0,1
tt0338013,0,0,0,1,1,0,1,0,0,0,0
tt0338075,0,1,0,1,0,0,0,0,1,0,0
tt0338094,0,1,0,0,0,1,1,1,0,0,0
tt0338216,0,0,0,1,1,0,0,0,0,0,1
tt0338325,0,0,1,1,0,1,0,0,1,0,0
tt0338337,0,0,0,0,0,1,1,0,1,0,0
tt0338348,0,0,0,0,0,0,1,1,1,0,0
tt0338427,0,0,0,1,1,0,0,0,0,0,0
tt0338459,0,1,0,0,0,0,1,1,1,0,0
tt0338466,0,1,0,0,0,0,0,0,0,0,0
tt0338497,0,0,1,1,0,0,0,0,0,0,0
tt0338751,1,0,0,1,0,0,0,0,0,0,0
tt0339034,0,1,0,0,1,0,0,0,0,0,1
tt0339412,0,1,0,1,1,0,0,0,0,0,1
tt0339419,0,0,1,1,1,0,0,0,0,0,0
tt0339921,0,1,0,0,0,0,0,0,0,0,0
tt0340163,0,0,1,1,0,1,0,0,1,0,0
tt0340377,0,1,0,1,0,0,0,0,0,0,0
tt0340855,1,0,1,1,0,1,0,0,0,0,0
